Id,Comment,Label
8235,Nhà tù nên thiết kế phòng riêng cho chị k c nổ banh chành,0
8237,Hay lắm,0
8239,"Tiến hành cưa quả bom ""DIBĂNG""",0
8241,"Ngày này cũng đã đến , bởi vậy hỏi sao VC này giàu dữ",0
8243,"Tháo kíp nổ bom nguyên tử thành công, bảo vệ an toàn cư dân mạng",0
8245,Tết năm nay người nghèo như t vui rồi ko còn sợ tết nữa,0
8247,Băng Hà luôn à :)),0
8249,Rồi có khởi tố điều tra cái đoàn thanh tra vừa rồi luôn ko. Nói thật dân chúng ai cũng thừa biết lý do tại sao thanh tra chỉ phạt hành chính,0
8251,"Cái kết cho đứa thích khoe khoang trên MXH ..ba má ơi con có con trai rồi
móa,mình đẻ con gái nó khoe con trai . .hận",0
8253,Thương chị giờ ngồi trong trại..”,0
8255,Ơ kìa. Ơ ơ kìa,0
8257,Bắt đầu quá trình vỗ béo rùi thịt đó,0
8259,Tội chị băng quá huhu,0
8261,Về mặt pháp lý:,0
8263,Chung cư cho người nghèo ai sẽ xây đây:),0
8265,"Cả tháng nay k thấy ra cờ clip hay Live bán hàng là hiểu, quéo dụm hết rồi",0
8267,Đoàn zi boom đã chị nổ,0
8269,Ê mừng nha. Nó bán dung dịch vệ sinh mà nó nói gội đầu cho trẻ em được hết dị đó,0
8273,Rồi banh chành kho lựu đạn luôn,0
8275,Rồi đợt này hết đớt chưa,0
8277,"Mỹ phẩm ở hàn quốc, mà sản xuất ở Đồng Nai",0
8279,Ai cứu Băng chuyến này…chuyến sau tự bới,0
8281,Anh chị ơi anh chị bình an chứ chúc anh chị Bình An,0
8283,"Không phải, đó là bộ công an đang đi lên :))",0
8285,"Goy, tiếp theo là Fam Alo nhỉ :)))",0
8287,Vừa lòng t còn bà hoàng hường nữa toàn các cụ già tin mua,0
8289,Vừa lòng kao lắm..,0
8291,Cơ quan nào mấy hôm trước ra cái kết luận ấy nhỉThư Ella,0
8293,Ngày này cũng tới,0
8295,"Phế lu, HH nữa các chú công an",0
8297,Lòi chành di,0
8299,"rồi xong, boom nổ thật rồi.",0
8301,"Thế là chị ơi, rụng bông hoa gạo",0
8303,Khoái chí,0
8307,Mong anh chị vô tội. Tội nào cũng vô!!!!!,0
8309,Vũ khí huỷ diệt bị phong toả rồi,0
8311,Ơ động đất à.. không phải.. đó là công an đang đi lên,0
8313,Tiên đi trước băng lã lướt theo sao kkkk,0
8315,Hồi đó t vô làm RD được 3 ngày là thấy cấn cấn nên,0
8317,Chắc phải xây nhà tù với vật liệu chống bom nguyên tử mới nhốt được chị,0
8319,Chị vô tội- nhưng tội nào cũng có mặt chị nha… “ nghèo hèn như bọn mình” năm nay vui hơn Tết,0
8321,"Vậy là noel năm nay được dọn ra khỏi cái “nhà tạm” ở q7 chuyển sang nhà mới rồi, nhà tòo",0
8323,Khám xét nhà riêng phát hiện vài tấn vũ khí hạng nặng,0
8325,Trại giam lại phải ôm bom nguy hiểm phạm nhân lắm,0
8327,"Hồi xưa mẹ chị đi làm giấy tờ gì là hay dẫn chị theo á, tại dẫn chị theo cái mấy anh mấy chú trong đó làm lẹ lắm, dắt xe đồ cho chị nữa. Bữa xe c bị giao thông bắt á, a giao thông còn phải “say hi” với c nữa.",0
8329,Anh có dự án mái ấm ch… See more,0
8331,Hana giỏi qá.. 8 điểm là Hana cố rình muốn đó.. có điềm còng tay rồi mà còn khoe hả Bơm,0
8333,Trước mới bảo k có dấu hiệu vi phạm hình sự xong,0
8335,Ghét nhất cái miệng của ả nay thời tới cản kô kịp,0
8337,Đã quá Pepsi ơi,0
8339,Ngày xưa đi thi không bỏ giấy trắng là Đoàn Di Bom không phải lâm vô cảnh này.,0
8341,Lê Thanh Hoa ăn mừng thôi chị ơi,0
8343,"Giàu thì ta im đi,bày đặt khoe chi,nhờn với nhà nước làm gì",0
8345,Cuối cùng ngày này cũng đến,0
8347,Lắc bạc trao tayyy,0
8349,“Bố mẹ ơi con được đi tò rồiiiiiiiiiiiiiiiiiiiiiiiiiiii”,0
8351,"Nghỉ bán, tiền đâu thuê biệt thự nữa?",0
8353,Rành rành rồi!!! Sin móm đăng bài đi em,0
8355,Con gái chị boom thích số 8… See more,0
8357,Đoàn Di Băng alo chị guộc có ổn ko chị .,0
8359,"Kinh doanh bao lâu nay, ngốn biết nhiêu tiền giờ mới phát hiện, haizz",0
8361,Đứng có cười chị mà,0
8363,Bán đồ online riết đi tù không thấy gê quá,0
8365,Băng đg thở oxy,0
8367,Một năm thanh lọc,0
8369,Ngày này cũng tới,0
8371,Lần này k biết nổ to cỡ nào,0
8373,Nghe nói người giàu ham tết như chị Băng thích số 8 huhu,0
8375,"sao sở y tế đồng nai bảo ""không có dấu hiệu hình sự""",0
8377,Bữa h tụi nó còn nổ ko dị,0
8379,Rồi fan cứng của chị Bom đâu vô khóc thương an ủi chị liền nè,0
8381,Vậy là thích số 8 dữ rồi đó,0
8383,mừng chị có nhà mới!,0
8385,"Còn DDVS, BVD nữa sao k thấy kiểm tra",0
8387,Đoàn di bom với chúng tôi,0
8389,Quá chuẩn,0
8391,di bom còn ngọng nữa ko nhỉ,0
8393,Thời chị t tới rồiiiiii :)),0
8395,"Bich Ngoc gòi đầu lòng 2 ả tố nga,di băng đi trước,bích ngân ngồi chờ =))))",0
8397,"Vỗ tay vỗ tay, cả nước ăn mừng",0
8399,Thời của anh chị tới rồi đó tỏa sáng đi ạ,0
8401,Lừa dối khách hàng chành rành ra còn dấu Pui Pui,0
8403,Ngày tàn của 2 vc quốc nổ di bom chúng m tới rồi đâyyyyyyy,0
8405,"Tàn canh với chị guộc tao rồi, chuyến này thầy ông nội còn ko bảo vệ đc thầy thì làm sao Bv đc con booom ơi",0
8407,Rồi không ai làm giả hàng của má luôn á tự má làm rồi má la làng luôn,0
8409,Chị boom vô tòo thăm em ruột chưa,0
8411,Giờ này uy tín nhất chỉ có Hoàng Hường?,0
8413,Lẹ đi ăn mừng.,0
8415,Bom nguyên tử bị chốt van,0
8417,Thống nhất,0
8419,"Cuối cùng mấy anh CA cũng đợi được lúc ChấtThải Hạt Nhân Phâx Rã để xử lý Vào trong nhà kho , nếu còn ở ngoài lâu cả TP sẽ bị sang phẳng",0
8421,"Chưa thây xe mitsu tới nha,",0
8423,Duyen Bui lòi chành :)),0
8425,Vừa bỏ dt xuống ăn cơm thành tối cổ,0
8427,Thôi rồi Lượm ơi,0
8429,Cái tên chị nói lên tất cả,0
8431,vũ khí hạt nhân này nhà nước cất giữ gấp chứ chị nhong nhong ở ngoài dân sợ,0
8433,Ủng hộ khởi tố cho môi trường VN lành mạnh về thực phẩm và Mỹ phẩm,0
8435,Bom đã nổ,0
8437,Thời tới,0
8439,"Vừa lòng tau lắm , giám khinh thường người nghèo ạ nạy thì lên mx chửi người khác",0
8441,Hứ hừ,0
8443,Chắc giống như vụ QL : sản xuất hàng giả và khoản 2 điều 198 ….,0
8445,Chắc vài ba hôm nữa đến ẻm này :))),0
8447,Thời tới,0
8449,"Lâm Thuận kkkk c iu ở tù tới nơi r , ai nổ cho nghe nua chời",0
8451,T đợi Đoàn Di Bom nó có đ tò ko,0
8453,Vân Hoàng xong luôn,0
8455,"Có hang hay mỏ đá nào cần khai thác k thì nhốt vc nó vào đấy , vừa đỡ tiền thuốc nổ vừa bớt nguy hiểm với mn xung quanh .",0
8457,Phải thế chứ. Chờ mãi mới đến ngày này,0
8459,Chuyến này chi băng có theo cùng ko ta,0
8461,Sở y tế co dấu hiệu bao che,0
8463,Rồi bắt tạm giam vk ck con boôm chưa,0
8465,Chuyến này hết gáy,0
8467,Zừa nòng quớ,0
8469,Cíu tau bây ơi bây,0
8471,Năm thanh lọc,0
8473,"Ko biết ba của Bom còn hãnh diện tự hào về Bom ko he, kỳ này Chúa cũng méo độ nổi",0
8475,mấy chuyên gia Nga phải qua VN hỗ trợ xây 2 lò phản ứng hạt nhân gấp,0
8477,Cỡ này hết ai dám live hết ai dám bán,0
8479,Vo Daniel =))) tiu Di bôm,0
8481,Doanh nhân nhìn xa trông rộng chọn đi toò thay vì đi học Đại Học :))),0
8483,Ngày này đã tới,0
8485,có nên k zị chèn chứ Bom nguyên tử vào đó k biết chỗ đó ổn k ta,0
8487,Dừa lòng t lắm,0
8489,Rồi xong.,0
8491,Trước mình nt nói sp có vấn đề nó chặn mình luôn,0
8493,Linh Minh Châu Hoàng thôi xong,0
8495,Các phòng giam đang lo sợ tự nhiên quản giáo sao mang boom về nhà đêm nào nó cũng nổ,0
8497,còng số 8 và nhập kho,0
8499,Vụ án này Bộ Công an có cần phối hợp với Bộ Quốc phòng để xử lý ko ạ?,0
8501,Hèn chi con chị thích số 8. Mà lúc đó chị không nhớ số 8 là hình chiếc lắc bạc =))),0
8503,Lỡ tay,0
8505,Đã cái nư,0
8507,Vợ chồng nhà này mà vào tù khéo công an phải huy động của đội công binh đến gỡ ngòi nổ,0
8509,Sao a Du Thiên lại thả haha,0
8511,Chắc bca phải xd nhà too riêng mới chịu nổi sức công phá của đoàn di boom,0
8513,đọc cmt cười điên,0
8515,"Mấy chú nhốt nó nhớ cẩn thận nha, coi chừng nó nổ banh nhà tù á",0
8519,Di Bom thích nhất là số 8 fai hem,0
8521,"Mấy vụ kia bắt rồi nói sau, vụ này không thế nhỉ",0
8523,"Bao nhiêu năm, bao nhiêu ngươi mua, bao nhiêu người ăm ngập mồm rùi",0
8525,Này thì nổ,0
8527,Kg còn thấy chị bom lên video rắc muối nữa....sao dọ,0
8529,Di Bom ơi là Di Bom,0
8531,"Sản phẩm mà sen vàng PR rầm rộ, có tốt không mọi người ơi ?",0
8533,Chết mẹ c iu r,1
8535,Con nổ đi rồi,0
8537,Cho bớt nổ lại,0
8539,Đáng lẽ phải nhốt từ lúc Lô Hội r ;))),0
8541,"Tô Quỳnh Anh mua nước rửa
rửa thật lực :)))))",0
8543,Còn ngân boom nữa,0
8545,Linh Xu thời tới,0
8547,Năm nay chị tao không còn đc hửi cảm giác tết của người giàu nữa rồi. Tội chị tao,0
8549,"Mấy bạn biết cái cảm giác mà mình ở trên tòa á. Mình dư sức bào chữa nhưng mà mình không được làm vậy, mình chấp nhận ủ tờ. Vì mình biết mình có xaolone cũng ko ai tin",0
8551,Nghiệp quật k trượt phát nào,0
8553,Ngày xưa chị làm bài không bỏ giấy trắng là giờ đã khác rồi,0
8555,Đoàn Di Băng chuyến này viết Di Chúc,0
8557,"cái cảm giác á mà mình ngồi trong cái phòng đại học, phòng thi đại học á, cái bài mình dư sức làm được á nhưng mà mình chỉ được phép làm phân nửa thôi, phân nửa còn lại mình phải bỏ giấy trắng, bởi vì mình biết nhà mình nghèo. trời ơi cái cảm giác đó k… See more",0
8559,Huong Nguyen bltm đi tù :))),0
8561,Tường Vi rồi ròii,0
8563,Nhung Võ chuyến này chắc chị yêu hết nổ đc r :))),0
8565,"Di Boom vô tội, tội nào cũng vô :)))",0
8567,Dẹp bọn này đi thì nước nhà mới yên được,0
8569,Cuối cùng ngày này đã đến:)))),0
8571,"Câu chuyện về số 8 linh nghiệm thật,con thích số 8 ba mẹ chuẩn bị được tra số 8 lun",0
8573,Cuối cùng boom đã đến lúc nổ,0
8575,Rồi xong Băng Du Lịch,0
8577,Bạn tò lại mệt với vc nhà này rồi,0
8579,Đóng hòm gửi sang Bắc triều tiên hỗ trợ anh ủn giải phóng miền nam,0
8581,Ngày tàn đã tới,0
8583,Cuối cùng ngày này củng đến,0
8585,Tạ Minh Trí tàn lol di bom,0
8587,Phuong Thanh Vu cái cảm giác ngồi trong phòng giam,0
8589,"Tr ơi ngày này cũng tới.
cho cố dô",0
8591,Vài hôm nữa là lên tin chị Bom có bầu nè,0
8593,Ko biết tụi nó có ở tù ko,0
8595,Hóng clip review phòng giam luxury do Công Công thiết kế riêng cho Di Bom,0
8597,Để đứa nghèo hèn như t đc an ủi,0
8599,Tư liệu lịch sử :)),0
8601,"Quá hay,đã khống chế đc 2 quả bom nguyên tử siêu nặng ký",0
8603,Tin vui nhất trong ngày,0
8605,Mong chị tao vô tội . Mà tội nào cũng vô ...!,0
8607,Linh Nhi tới công chiện,0
8609,"còn con Hoàng Hường nữa, phông bạt cho lắm rồi giờ chắc vẫn cười tươi",0
8611,Trang Vũ chị quả này hết nổ r,0
8613,"Trinh Đoàn k biết có mở rộng điều tra trốn thuế hay k ta!? Chứ tiền đâu mà quá trời quá đất, toàn xài đồ hiệu với siêu xe k thôi",0
8615,"mình xin phép hát tặng mn bày hát "" Đất Nước Trọn Điều Vui "" kaka",0
8617,Động đất chị tao còn k sợ. Dăm ba cái khởi tố này nhằm nhò j,0
8619,Thu Huong Nguyen dô,0
8621,Trần Xuân Khánh xong,0
8623,khởi tố hả? nếu đúng nv kao vui nha,0
8625,"Chị ko thích cs quá dễ dàng, chị cố tình cho gập gềnh vào tò ra tội tý cho thi vị",0
8627,Không biết trại giam có giữ nỗi chị Boom không nữa,0
8629,Dạo này đánh tư sản mạnh ha,0
8631,"Bom ơi,m nổ nữa đi",0
8633,Chớt chị rồi mấy em ơiiii,0
8635,Từng em 1 vào chuồng. Càng nổi càng nổ càng dễ vớt,0
8637,Nổ rồi :)),0
8639,"R xong , Đoàn Di Boom đã chính thức nổ hủ =))))) h 2 con Ngân ngồi 1 góc niệm Phật =))",0
8641,"Vào tù rồi tha hồ phông bạt cho bạn tù nghe
ko ai biết mà nói mình xl đâu Boom à",0
8643,Tàn canh ac guột :)),0
8645,phải lúc đó thi làm full đề thì giờ đâu bị bắt,0
8647,"Mong tịch thu hết tài sản của vợ chồng lừa đảo này. Bọn nó ăn tiền của nhiều người quá r mà vẫn nhởn nhơ, nhìn mà tức",0
8649,Lòi lờ c Băng chuyến này,0
8651,T30 chào đón mày Băng ư,0
8655,"Ngăn mà chung buồng với
chắc banh luôn cái trại giam ngta",0
8657,Này thì thick số 8,0
8659,Tuyen Nguyen chị đợi ngày này giống em ki kakaka,0
8661,Lúc nào đến con Hoàng Hường nữa mới ngủ ngon được,0
8663,Hạ Âu ừ thì :)))) Nghiệp tới lẹ quá cản gì kịp,0
8665,Đáng đời vk ck khốn nạn,1
8667,Nên giam vợ chồng Đoàn Di Boom vào kho thuốc nổ nhằm đảm bảo an toàn cho phạm nhân khác.,0
8669,Lòi lol,1
8671,Cứu chỉ Bom bé ơi Nghi Lễ Mùa Đông,0
8673,Di bom đã tiêu hết phước kiếp này,0
8675,Nhưng c Di Bom hình như đang có pầu rùi,0
8677,Tâm em ác nên em thấy vui,0
8679,t chờ hoàng hường t chờ hoàng hườnggggg,0
8681,Rồi xong c bom luôn,0
8683,Kiểm tra xem có xiaolol không nhé... Tiền ở đâu mà nhiều thế... Bắt nhốt 2 vk ck nó luôn nhé anh công an,0
8685,"Chetconmemay đi,mong các bác hốt nhanh vc Bom hạt nhân vào",2
8687,Tới nữa rôi còn Hoàng H,0
8689,"Chị ko hư,e hư được chưa?",0
8691,T thích cái cách nuôi cho béo tròn rồi xịt,0
8693,"T đã nói mà Dang Tu Quyen,chuyến này lol lòi 1 sãi",0
8695,Thật ra là chị B thấy cuộc sống vương giả của chị quá nhàm chán nên chị muốn vô tòo để trải nghiệm thôi nha. Chứ chị muốn ra là ra muốn vô là vô nhé,0
8697,Chỉ thương 3 đưá nhỏ thôi,0
8701,Ngọc Thi thời tới,0
8703,"Những kẻ đi ngược với nhân dân ,làm ăn mất đức phải ra khỏi cộng đồng.",0
8705,Không phải,0
8707,Cuối cùng ngày này cũng tới với Boom Tỷ,0
8711,Chi Linh Phan ăn lozzz,1
8713,Phương Ngọc Đinh chưa thấy căn nhà mới nữa mà chị cbi đi tù r,0
8715,Ninh Việt người nhiều thích Tết cũng thích ngồi tooo lắm nghe,0
8717,Hoàng Thị Thuận Lộc thần tượng 1 thời của mi nè,0
8719,giờ tới ngày này … chị hỉu hôn,0
8721,Bom nổ toa rồi,0
8723,"Rồi xong, chuẩn bị…",0
8725,Tập đòn nước rổn lừa,0
8727,"Cái cảm giác á mà mình ngồi trong cái phòng đại học, phòng thi đại học á, cái bài mình dư sức làm được á nhưng mà mình chỉ được phép làm phân nửa thôi, phân nửa còn lại mình phải bỏ giấy trắng, bởi vì mình biết nhà mình nghèo. trời ơi cái cảm giác đó k… See more",0
8729,v co bắt tram giam k?,0
8731,Xong phim luôn,0
8733,Anh Lê giải cứu chị ruột,0
8735,DS Tiến cười phà phà =)),0
8737,Cbi 2 tuần nữa đọc lệnh :)),0
8739,Huỳnh Ngọc Sang rồi bà hả hê chưa,0
8741,Giá như ngày đó làm hết bài thi….,0
8743,Ruby Nguyen kì này Đoàn Di Bom gọi Ngân clg bằng điện thoại,0
8745,Cạn phước roi di bom hahah,0
8747,NGÀY NÀY ĐÃ TỚI,0
8749,Trung Thành vũ khí quân sự,0
8751,Phạm Khắc Hùng vao tu la no luon ca cai trai giam kkk,0
8753,Ở Trảng Bom bảo sao chị nổ thế :)),0
8755,Ngânn Đoànn Hình như tui với bà có dùng 1sp của công ty này,0
8757,Phải năm đó thi đại học làm hết bài là đâu có như bây giờ,0
8759,Vui qua vui,0
8765,Đang đợi cái lệnh tống đạt bớ 2 vợ chồng con này đi,0
8767,"Ồ động đất à, không phải",0
8769,"Buôn bán thì không buôn bán, lên mạng làm đi làm khùng cho chúng nó thâzy để bây giờ thấy tai hại chưa",0
8771,Tới gòy Kha Nhu,0
8773,Trung Đức Vũ Dang Hai ngày này đã đến. Chiều bia thằng bờm không a?,0
8775,Ai hãm hại chị t!!!!,0
8777,Ba má ơi con bị bắt rồi !,0
8779,Hay quá!,0
8781,Hòi xưa làm hết đề thi đại học là ngon r :)),0
8783,Hà Thanh Thanh Trúc bữa t nói mấy bữa nữa thấy chị trên phường,0
8785,mồng 1 hoan hỉ ghê. Qúa đã,0
8787,Thời tới cản không kịp luôn,0
8789,Hân Di ai biểu thi đại học đủ sức làm hết mà cà hẫy làm có một nửa chi,0
8791,Phạm Huỳnh Phương Thảo xu luôn,0
8793,Không biết trong tò có ai nhận ra chị tao không,0
8795,Nếu mà còn lưu lại đầy đủ hóa đơn thì chủ động nhắn tin cho mình chỉ cho cách lấy lại còn không còn hóa đơn thì không lấy lại được đâu nha .,0
8797,Phương Tuyền còn c Hoà nua đủ bộ,0
8799,Chi Bu cứu chuỵ guột kìa Di Li,0
8801,Sống tốt mà sao ai cũng vui khi mình i ù v tr,0
8803,Tranh thủ đòi lại tiền kìa Hướng Dương,0
8805,"Đáng ra nước mình phải chặt chẽ về mặt hàng hoá, xuất xứ thành phẩm các thứ từ lâu rồi để bảo vệ dân. Bây giờ phạt hơi muộn, đã bao nhiêu con người dùng mất rồi.",0
8807,Vậy còn Hoàng Hường?,0
8809,Thùy Ly dừa lòng e chưa,0
8811,Trời ơi. Tui hóng cái tin như này lâu lắm rồi. Nay mới thấy...nào có ảnh tra còng lôi đầu đi. Đăng lên group nhe ní@@,0
8813,Ngô NNgọc tâm Tâm Nguyễn thời tới cản ko kịp,0
8815,Mong chị Băng vô tội !Tội nào cũng vô,0
8817,Phươngg Thảoo lòi chành,0
8819,Mi Mi Coi chưa bé yêu,0
8821,Tiên sắp có Bạn rồi,0
8823,vô tù mà nổ,0
8825,Nguyễn Xuân Thuỷ Nhy đỡ chị bà dậyyy,0
8827,Trúc Diễmngay nay cung da den,0
8829,"Thêm 1 tội "" tàng trữ trái phép vũ khí quân dụng "" nữa",0
8831,Chết rồi kiểu này méo miệng thiệt chớ ko còn giả trân nữa,0
8833,Dũng Nguyễn lên dĩa,0
8835,Cuối cùng chính quyền cũng gỡ quả boom nguyên tử cất đi rồi =)),0
8837,Hồng Nhung thấy linh chưa,0
8839,Phong Nguyễn quá đã,0
8841,Dương Amber ơ kìa! Mới có m1 mà,0
8843,Nguyễn Ngọc nè ha,0
8845,Phạm Phương c gái m kìa,0
8847,lỏ cak chị bom :))),1
8849,Phạm Thùy Linh thật sự nhiều lúc e đi thi đại học củng suy nghỉ có nên làm phân nửa ko :(( tại nghèo,0
8851,Tu đì rồi thế ai thanh toán nốt tiền nhà cho Thái Công bây giờ,0
8853,Thy Dương cíu chị e ơi,0
8855,Vừa lắm,0
8857,Hạ Maii gòy gòy m xong gòyyyyy,0
8859,"Đời chả biết trước đc gì, giàu xài sang cho cố tới hồi gặp sự cố mạt lun ko có j để dự phongg",0
8863,Rồi sắp tới Huấn Hoa Hoè chưa bà con,0
8865,"2 trái bom này thì để triều đình bảo quản trong TÙ là tốt nhất, chứ cứ để nó nhởn nhơ, làm giàu trên xương máu người Việt, xong từ những đồng tiền bẩn thỉu đó lại tự đề cao bản thân mình, huênh hoang khệnh khạng về sự giàu có, loại người vô liêm sỉ",0
8867,Trang Thu gòi,0
8869,Lo chị 2 b qá Cẩm,0
8871,vừa xem t cười haha bên Hóng Hớt Drama 24h xong,0
8873,"Trời ơi fan con bom đâu hết rồi vô xin vía kìa,ngày xưa thấy táp lia lịa mà dạo này k ai nhận fan nó vô xin vía vậy",0
8875,Nếu chọn Sự Nghiệp và Gia Đình thì Vc Vũ Băng xin chọn Trại Gia.m,0
8879,Phạm Như Thảo rồi cũng tới,0
8881,Lòi bẻm,0
8883,Sao lại ha ha nhiều vậy,0
8885,cứu chị tui Nis Fern Hân Phương Gia Phu,0
8887,Vote nhốt chị Bom 1 mình 1 nhà tù ngoài đảo nhé chứ sợ nhốt ở đây nổ tung cái nhà tù ảnh hưởng khu vực xung quanh ạ,0
8889,-1 vũ khí cấp độ nguyên tử của quốc gia =)))),0
8891,Tình hình này chắc BCA xây 1 trại dành riêng giam Celeb vi phạm pháp luật,0
8893,Đặng Huy đã he đã he,0
8895,Che do An trong Too,0
8899,Bom đi để lại Ngân nguyên tử,0
8901,"Chết rồi, ko có chị Bom thì lấy đâu ra vũ khí uy hiếp các nước khác",0
8903,Vu Phuong Thao mùng 1 mà chị Bom bị kèn rùi,0
8905,"Năm số 9, cái xấu nào cũng phải lộ chân tướng !!",0
8907,"Tầm này người nghèo vẫn ăn tết được, còn ai kia thì",0
8911,Sau vụ này chắc tiếng boom sẽ không còn nổ lớn nữa,0
8913,Con mụ Hường thì sao?,1
8915,"Ngày đó mình định xây nhà như đã nổ nhưng tự dặn lòng không được xây, chỉ nổ thôi. Lúc mình ra toà má mình hỏi mình chỉ dám bảo xây nhà khó lắm, con còn bận đi tò :)))",0
8917,Ngọc Hiền Thiên Kim,0
9069,Mong chị Băng vô tội !Tội nào cũng vô,0
9071,"Nhiều người ghen ăn tức ở thấy người ta giầu lại cứ sân si đố kị rồi buông lời miệt thị, còn vs tôi thì ai nói gì thì nói từ lâu tôi vẫn luôn ủng hộ vk ck Đoàn Di Băng - đi tù",0
9073,Tường Vy ngày này cũng tới,0
9075,Ủng hộ,0
9077,Chờ ngày này cũng đến.,0
9079,"Hạ Mi mong chị Băng vô tội, tội nào cũng vô",0
9081,"Di Bom vô tội , tội nào cũng vô",0
9083,"“Cái cảm giác khi ngồi vào phòng giam, cái phòng này mình dư sức thoát ra được nhưng chỉ được phép ngồi im thôi, vì mình biết khách hàng mình ngoo.” Sau khi rời khỏi phòng giam, mẹ cô hỏi: ""Trong ấy sướng không con?"" và cô đã trả lời rằng giống như đi … See more",0
9093,Mai Truong ne,0
9099,"Mấy khứa làm như trực thăng của ổng bay 1 mình vậy á, có mà nguyên 1 phi đội chiến đấu cơ và áp chế điện tử bao xung quanh, UAV đông như kiến nhào vào mà kiếm ăn",0
9101,"Mấy em U cà nên cầu nguyện cho TT Putin sống khỏe mạnh, chứ ông ý làm sao thì Med lên ngôi là đi đứt đấy.",0
9103,chưa đầy 24h u cà bị xoá tên khỏi trái đất,0
9105,1 nút ấn là u cờ rai na ra khỏi bản đồ :))),0
9107,"VN cũng nên phát triển mạnh các loại UVA bao gồm tầm xa, cảm tử, trinh sát vì xu thế chiến tranh đã thay đổi",0
9109,Nói bậy để lấy cớ đánh người ta thôi,0
9111,Rụng cọng lông thôi thì map ko còn u cà,0
9113,Đúng là xuất thân từ 1 thằng hề,2
9115,Bọn tào lao chấp làm gì …!,0
9117,Độc tài tội phạm chiến tranh,0
9119,Đa đên thoi điêm xoa sô UKa khoi ban đô thê gioi ngay va luôn đi ônh putin.,0
9121,Uk chí phèo..vừa ăn cướp vừa la làng..tốt nhất Nga xoá sổ uk đi..và lập vùng đệm hết toàn bộ uk luôn để an toàn cho nước Nga khỏi bày đàn Linh cẩu cắn bừa bãi.!,0
9123,Xem lại nội bộ. Chúc mừng TT đã thoát nạn!,0
9125,Tính giải tán dân tộc hay sao vậy zlk ?,0
9127,Thời tới rồi đó,0
9129,"Su hộ tống và ngày ngồi trong Tu-60
nhào vào cắn miếng hả éo biết nhục hả thằng hề
🫩",0
9131,Sau vụ này ae vn ủng hộ putin xoá ukra khỏi bản đồ luôn cho khỏi tốn kinh phí,0
9133,U cà cái j ngũ cung,2
9135,Trực thăng chở putin mà xước 1 vết nhẹ là U Cà ko còn dc thấy bình minh nữa,0
9137,"Cho thằng tin mật xách,đồ mất dạy, kể cướp",2
9139,thằng chó chết,2
9141,Tin trẻ con quá,0
9143,Uca lại muốn tìm đến cái chết nhanh hơn dự kiến,1
9145,Thế có hứng được chút nước tiểu nào của ông ko .,0
9147,Chế vẫn an toàn,0
9149,Báo rác,2
9151,Có cái lìn,1
9153,Trận mạc với ngài là bt đâu như thằng zelunf chuyên phông bạt,2
9155,Châu Âu vẫn nhồi sọ ghê thật,0
9157,Lại sắp có cuộc mưa tên lửa báo thù,0
9159,Ghê trời,0
9161,Đụng vào 1 sợi tóc của ngài là bay màu cả 1 đất nước,0
9163,Một lũ nhảm nhí ha,2
9165,"1 ben xoa Putin 1 ben xoa Uca, vậy la Hoa Bình",0
9167,Theo RT thì Nga phải chiếm được Ukraine từ 2022 rồi ý,0
9169,Sao ad ngu vậy,2
9171,một phen ỉa trong quần,0
9173,Trúa hề chắc chê Nga chưa đủ mạnh tay,0
9175,A hề zelensky có tuổi gì,2
9177,"Kẹt kẹt cái xloz. đcm cháu đã mửa ra cái tít này, khá là ăn tương tác đấy. Ọe cho cháu 1 còm nè",2
9179,Vua hề zen đúng là kẻ huỷ diệt dân tộc mà,0
9181,U cà tuổi….,0
9183,Và sau đó thì sao ad?,0
9185,Rồi là muốn hòa bình :)),0
9187,"Đó là đang bảo vệ ổng khỏi nato đó
chứ ổng mà có mệnh hệ gì thì ông em dmitry medvedev biến châu âu thành châu đại dương luôn",0
9189,Sao nó ko chết đi để dân nga đỡ khổ,2
9191,"Trực thăng của Putin hay trực thăng chở Putin? CTX 1 thì CTH 10, CTT 100, CTN 1000.. còn đứng đầu của 1 nước lớn nữa thì…. Dân đen câm mẹ mồm chứ biết gì đâu mà nói.. t cũng z",1
9193,Tên TT hề âm mưu ám sát TT Pu Tin !,0
9195,Tiêu diệt chế độ tân phát xít uk !,0
9197,Lãnh đạo còn ngu là dân còn khổ,1
9199,Cũng giống như chủ tịch Cuba Fidel Castro thăm Quảng trị lúc khói lửa chiến tranh ác liệt,0
9201,Tin lá cải,0
9203,Phó chủ tịch an ninh Nga sẽ ấn nút hạt nhân xóa sổ ucaina ngay,0
9205,"Trắng hôi tanh,lợn cợn đắng chát.",0
9207,tin vị,0
9209,Khó chết lắm. ...,0
9211,Diễn vừa thôi pudog,0
9213,cuối cùng đại đế chết. chưa,0
9217,Mong chó chết sẽ hết chuyện,2
9219,Dám chơi Putin thì gã hề sẽ được gặp chúa sớm thôi,0
9221,"Lũ lợn tự nổ tự sướng, putin mà để lộ Ukraina nó đăng xuất ngay, nói cho trẻ con nghe!!!!",2
9223,Và sau đó Kiev ăn iskander mệt mõi,0
9227,Putin mày là kẻ giết người cướp tài sản cướp đất của dân nghèo Ukraina mày quá tham lam thấy Ukraina có đất có tài nguyên mày cướp,2
9229,Mấy trang xạo chó,2
