Id,Label,Comment
519,0,Vé bnhieu nhỉ
521,0,“mà không có GAM”
523,0,Ơ ngonnnnn
525,0,GAM có đi được MSI không m.n?
527,0,Xuan Anh xem Việt Nam bị nắc
529,0,Huhu khum về HN à
531,0,Adam Tin juan không để đi đồn :))))
533,0,Xin vía team Flash 2019 đánh bại Đài nào
535,0,đây rồi
537,0,Thật sự thì mình chưa mạnh mà đã nhận làm ban tổ chức rồi. Chỉ fan khổ thôi
539,0,Thời gian khi nào v b
541,0,Hân Nguyễn hay đấy mà ko đi đc =))
543,0,Có được đánh để đi xem không :)))
545,0,Anh Khoa hú a ơiiiiii
547,0,Thành Trung đi hem
549,0,Huy Tom bạn tôi
553,0,Nguyễn Hồng Quân đi 1 mình thì khỏi về nữa :))
555,0,Nguyễn Thanh Khoa dô
557,0,Nguyen Dinh Thanh Cong về dẫn đi coi GAM nè
559,0,Hưng Thịnh chơi lớn z
561,0,Năm nay chắc suất có 1 đội VCS .
563,0,Nguyễn Phúc Thiện bạn ơi đi xem thôi :)))
565,0,Tùng Linh hẹ hẹ
567,0,"Valorant thì thư viện hàn quốc,giờ lol thư viện Đà Nẵng à"
569,0,Tai Anh ê nha
571,0,bú bú
573,0,クレイ ジー đưa t đi xem đi em
575,0,Chớp Nhỏ nè e về ĐN đi
577,0,Tài Đinh Tặng anh vé
579,0,Nguyễn Phan Xuân Thành đơn giản rứa thâu hẹ hẹ hẹ
581,0,bị hai thằng đài nắc 3 thằng việt ở VN mới khắm
601,0,Hưng đi k
603,0,ngo n
605,0,Trần Hoàng bú
607,0,Linh Tran haizzzz
609,0,Mọi người đánh giá thế nào về màn ra quân của Emo ở mùa giải này? 
611,0,Đánh giá xong thì có được lên đánh chính hoặc xoay tua thường xuyên hơn k?
613,0,"Đánh giá của khán giả và fan như nào không quan trọng. Quan trọng là BHL nghĩ như nào cơ
. Quá mệt mỏi rồi, làm ơn để fan xem giải an ổn đi."
615,0,nói thật xem TSW đánh mà thấy nhục cho GAM
617,0,Vàng thử lửa mới rõ là sứt vụn hay nguyên chất chưa gì đã tự cao:)))
619,2,đhs :)) cho thằng cu đánh vs đội yếu nó thắng thì lại khen ??? thằng aress đánh với chuối free có thua à :)) nhìn cả team gam nó đánh cứ tđn ấy :)) kiểu nó xước đcđ
621,0,Đánh giải trong nước còn phải chứng minh thực lực vẩn còn k đánh đc ra nước ngoài thì làm gì cười à. Tốt nhất là cơ câu lại đi phải biết thay đổi nhìn nhận đúng để cho tai năng mới phát huy để phát triển sau này
623,0,Nhìn chung là sáng hơn ở giao tranh ae nhỉ đi đường vẫn lép vế
625,0,Vote kick aress
627,0,Tối nay nhắn với Talon Ước gì được chọn
629,0,Để EMO thử sức 1 trận nào quan trọng máu lửa đi pls
631,0,Vẫn thua tiền mid kia nặng.
633,0,"Cần cải tổ một đội hình mới, để lại mỗi top và ad thôi"
635,0,Tạm ko có tiếng bộ gì
637,0,Không có ý chê bạn Đại nhưng Thái Vinh đánh với anh Khánh vẫn hợp hơn
639,2,Hỏi làm cc j. Có khen thì lũ sv tụi m có cho thằng e ra đánh đâu. Phí lời
641,0,"Làm ơn giữ nguyên đi, đừng Bench Emo bắt chả làm content nữa ngán lắm rồi, muốn cầm bàn phím đánh game thôi"
643,0,Hơi vấp. Nhưng nói chung là tròn vai. Về team thì t vẫn thấy có chút gì đó vội vàng trong những pha xử lý.
645,0,"bình thường, đối là DFM thì cũng chả đánh giá gì được nhiều"
647,0,Cái tao qt là bao giờ thay HLV
649,0,Như emo đã nói tròn vai thôi
651,0,Levi già rồi
653,0,"lúc trước t cũng có cảm tình với Zeros, một phần vì SBTC như một gia đình, t thấy tất cả cũng dễ thương nhưng kể từ hôm 11/8 t đã ác cảm nặng với nhà bên đó vì độ toxic đứng nhất trong cộng đồng esport"
657,0,"Cộng đồng Lol mình ơi, tôi thiết nghĩ là chúng ta đứng lên kháng chiến đi :))"
659,0,"Mà ae có để ý 2 3 năm nay có cái trào lưu tư duy ngược kiểu thay vì mong nhiều người biết tới để game càng ngày càng phát triển thì chúng nó lại mong game ít người biết, không được lan truyền phổ biến rộng rãi không? Như kiểu bài nhạc hay không mong nh… See more"
661,2,"Trụ Sở Pressing Ét Gờ Pê mình cầm cái page sgp fan thì cay cú đến mấy cũng ráng nín cái mỏ lại đi, pressing cái chuyện éo liên quan tới sgp chi cho bị chửi vậy =)) ngu thế ai mà đỡ cho được
đã thế admin lại còn là cam con, vỏ hoa con, trông có chán thế không chứ lị"
663,1,"Hẳn là support T1 =))))))))))))))))))) Lệch mẹ sóng não chứ lệch mông cmg nữa, ói mười bãi"
667,0,Thôi mà
669,0,Chi đó ? Xin lửa =))))
671,0,Lửa tàn chưa
673,0,Điện con là fan đội nào v ae
675,1,dhs var đến tận pết tôm con r =))))
677,1,đù má mấy con nwngs lz
679,0,Văn mẫu nhiều quá
683,0,"Đổ thêm dầu vào lửa đi quý page,tôi thích lắm :)))))"
697,0,"GEN VS HLE t hóng BO5, đọ macro full 5 ván như đợt LCK CUP mãn nhãn"
699,0,Hle vs GenG đáng xem đấy
701,0,Tcon tuần này nghe nhẹ nhàng hơn rồi
703,0,"Khả năng cao DNF sấp mặt 2 trận, tuần này +2 clip cho VT để Tcon ăn cơm rồi, DK mà lượn lên khéo đấm đc HLE"
705,0,Cứ hết tiền net nhé 2 anh geng vs hle Ai win cũng đc Fan GenG
707,0,"T1 em xin các anh, em không muốn vào hanggg"
709,0,Ae nha trang lập team đi xem geng đánh nào
711,0,Mở màn tuần 8 đã thế
713,0,Gen hle phải để 17h chứ
715,0,T tuần này dễ thở rồi
719,0,mở bát hle-geng=))
721,0,Cơ hội để + 2 điểm cho T1 của tui đây :))
723,0,mở đầu tuần 8 dữ vậy ạ:)))
725,0,Tuần này T1 kèo mềm rồi
727,0,tuan nay nhe nhang cho Tcon roi
729,0,omg mai gặp GenG típ
731,0,HLE chồng ơi cố lên nha anh..
733,0,5 anh bảo hiểm ơi..
735,0,Giải cíu nhà cammm
737,0,Quỳnh Như ê tuần này hay zị
739,0,Hanwha Life Việt Nam nhắn tin tư vấn gói bảo hiểm trợ cấp tim phổi dùm em
741,0,Tcon vx chưa thể hết nghi ngờ
743,0,Nhà Cam mở bát ngon à nhen
745,0,Mở bat vàng cam luôn
747,0,tới nái
749,0,Bao giờ đánh playoff vậy mn
751,0,Thứ tư này hi vọng HLE kéo đến ván 3 để xem GenG chiến thắng 3-0
753,0,Nhà 5 cha bảo hiểm tuần này thở dốc :))))
755,0,Vãi lại HLE với DK
757,0,tuần này cam con kh thở nổi
759,0,DK đấm HLE nào letgooo
761,0,BFX lại cân ae nhà Tê à ;))
763,0,Tuần này bo 5 chưa mn hay vẫn bo 3
765,0,"Ngọc Lâm
c xin phép tag m, 2 trận hle kìa"
767,0,mấy cha ơi cố lên
769,0,Thứ 4 chắc vào viện nằm chờ sẵn
771,0,3 ván là ngon =)) ai cast thứ 4 hãy chuẩn bị giọng cast 6 ván
773,0,Nhìn cái lịch sợ ơi sợ
775,0,Gà T1 nhìn DK với DRX thắng BFX chưa
777,0,"ngoài GenG, còn ngài morgan cũng căng"
779,0,Mua oxi sẵn đi mng :))
783,0,Nguyễn Thị Bảo Ngọc thở oxi tiếp
785,0,HLE là đội tiếp theo bị nắc à
787,0,Ông Tê k +2 điểm thì đừng về nhà nữa
789,0,Phuong Chi chuẩn bị tinh thần đi cu
791,0,Nhật Phong hấp hối
793,0,Gen + HLE k để vào T7 CN làm Super Day mà để vào đầu tuần nhỉ ??
795,0,Tiếc Lck cup. Canyon vs Kiin đánh mơ ngủ thiệt. Duro thì mới vô k trách chứ 2 ông kia cũng thuộc kì cựu rồi mà toang quá
797,0,"Ụ má mai chiến GenG luôn ròi a loài da cam???
thoi thì cứ đánh căng vào kết quả sao cũng cũng đi"
799,0,Rè xanh mắt lống gặp đáy xã hội + top 1 server luôn
813,1,"Ê mấy má, A50 hết rồi làm ơn đừng phiền người ta nữa. Đume t thấy phiền giùm luôn á, người ta bị thủ trưởng gọi lên nc vì mấy má xồn xồn rồi còn đ biết ngưng. Tha cho ảnh để ảnh yên ổn công tác đi mấy cha. Phiền vc luôn ý"
815,0,Tất cả tại mấy con…
817,0,"Để yên cho người ta đi làm bảo vệ đất nước mấy cđ khùng ơi, có mê trai Quân Nhân quá thì qua mê J97 kìa =)))))"
819,0,"Khổ thân cậu ấy, bỗng dưng dính vào phiền phức không đâu"
821,0,"Lẽ ra càng kín càng tốt, đây cứ phơi ra môi trường quân đội nhìn vậy cứ cạnh tranh nhau lên quá nhiều. Càng nổi thì càng nhiều người đố kị. Cứ chờ mà x con đường thăng tiến sau còn gặp khó khăn nhiều, nó đè nó ép. Đúng mấy con nhền nhện chả biết cái gì, đâm ra hại ngta!"
823,0,"Tha cho ổng đi mấy má ôi
báo gì báo dữ vậy. Hôm qua tui còn thấy trên top top có 1 chỗ in hình ổng thành tranh đính đá bán nữa kìa, ngta vào nhắc nhở shop đó nó trả treo không sót câu nào. Thấy tội nghiệp cho ổng lắm rồi đó. Để cho ổng sống yên ổn, c… See more"
825,1,"Ko hiểu mấy đứa con gái bây giờ bị sao ấy nhỉ,thấy người ta là hú hét,chạy dí theo cho bằng đc quay video,xin chữ ký về làm cái qq j ko biết."
827,0,Tha cho ngta đi mấy con yêu nhền nhện ơi
829,0,Tưởng thế là hay
831,0,"Đề nghị cơ quan công an vào cuộc, phạt thật mạnh để răn đe"
833,1,"Để cho ng ta công tác và làm việc đi ạ,đang yên đang lành,toàn mấy con hấp lol xong ảnh hưởng đến cả cá nhân và cả một quân đoàn! Chả đâu vào đâu"
835,2,Nhiều con vô duyên và ko biết liêm sỉ tự trọng là gì.Như quấy rối td bạn H đó vậy.Bảo sao bọn TQ chúng nó coi rẻ phụ nữ Việt Nam như vậy. Hy vọng A80 các bạn Hà Nội đừng như vậy.
837,0,Lock hết vài page là bọn này sợ liền. Lợi dụng hình ảnh người khác kiếm view
839,0,Tôi hỏi các video trong quân đội dính tới chiến sĩ là ai quay share ra ngoài
841,0,Hôm qua t coi tiktok mới thấy má đó in hình ông này làm tranh đính đá
843,0,Tự hào sư 9 quân đoàn 4 cũ nơi tôi từng công tác
845,1,"Ns thẳng luôn đừng tự ái nha,mấy đứa con gái mà k phân biệt đc giữa gặp idol và gặp các đồng chí ntn thì ns thẳng ra là mấy đứa vô hc nhé,gđ thấy con e nào mà cà tưng cà giật la hét như bị thiểu năng khi gặp các đồng chí và đặc biệt còn up lên MXH thì … See more"
847,0,Bữa thấy chị kia trên tiktok lấy hình của ảnh làm tranh đính đá để rao bán luôn
849,0,"Yêu quý để trong lòng thôi, đừng khiến người ta bị phiền. Nhìn bạn này bị cuốn thật sự ý, ko tỏ vẻ ta đây, rất điềm đạm, nhìn là biết con người sống nội tâm rồi. Kiểu người đàng hoàng, chững chạc, 1 bờ vai vững chắc cho cô gái nào lấy làm ck dựa vào ý."
851,0,Thì mấy má tém tém lại giùm đi. Tự trọng tí đi.
853,0,Còn mò lên tận đơn vị để chụp ảnh với tặng quà thì chịu rồi. Làm khùng làm điên
855,0,Cũng có đẹp đến mức nam thần đâu mà các cháu cứ phát rồ lên ấy nhỉ. Để yên cho ng ta công tác đi
857,1,Nói éo có văn hóa lòng tự trọng thì éo chịu mà giãy nãy lên
859,0,Đúng là ở hiền gặp phiền
861,0,Trang mình có đồ xinh
863,0,Phiền vậy bảo sao mặt ổng chán ko muốn nói
865,0,Đúng câu vui thôi đừng vui quá...
867,1,"Toàn mấy con nunglon thâm niên, rảnh hán:g gây phiền phức không à"
869,1,"Còn lập group kêu gọi đóng góp mua quà tặng nữa, vậy mà cũng có mấy ngu ngục chuyển tiền thì t cũng bái phục"
871,0,Cho lên phường hết mấy đứa giặc giời đấy đi ạ
873,0,Tha cho nhỏ đi mấy má
875,1,Mé hnao em nó đi 1 vòng lỵt mỗi con 1 phát . Rồi bỏ . Cho bõ tức
877,0,"Giới trẻ giờ nó xam nhiều cái, ảnh hưởng đến công vievt cuộc sống của ngta trong khi ngta co them ngo toi đâu, ko biết liem si la gi"
879,0," NÓNG: Phía Jack lên tiếng phủ nhận phát ngôn của Thiên An, tố cô nhiều lần ngăn cản không cho Jack gặp con, đã gửi đơn kiến nghị lên toà án!"
881,0,Jack mồm hát thiên lý chim thì dí thiên an à
883,0,"ý là tôi bị buồn cười khi thấy mọi người háo hức như thể nó giúp ích gì cho vn vậy =))) không đẹp trai, ngoài phốt bỏ con ra thì ti tỉ phốt khác, âm nhạc thì sến thôi rồi, ý là vn mình đâu thiếu người đẹp hơn tài hơn để sp đâu =))))"
885,0,"Ai quay xe chứ t nhất quyết k quay xe đâu, mấy cm khịa Jack của t đều lên top hết rồi giờ k xoá hết được"
887,0,Biết lựa thời cơ ngây mùa hè quá ha
889,0,Mình fan thời vụ.fe nào đông mình theo nha
891,0,"ý là k có drama này thì t cũng ghét ông này á:)).Ghét luôn cả mấy đứa fans trẻ trâu nữa, nên xin lỗi tui k quay xe làm đóm được đâu:))"
893,0,Đủ wow đó
895,0,Được nước làm
897,0,Nguyễn Điệp Đội mũ bảo hiểm chưa người đẹp
899,0,Khối nghỉ hè chuẩn bị vào vị trí rồi kia kìa
901,0,Ảnh biết lựa thời điểm quá he
903,0,Khối nghỉ hè đang dần tiến vào cmt :))))))
905,0,Chú ngục mang tên giây 97
907,0,Ngoc Vo phe nào đông bà ơi
909,0,Thanh Vy thiệt ko dị bà Thơ
911,1,Chắc gì giấy khai sinh đã điền tên thằng cha mà đòi con mẹ cho gặp con :)))
913,0,Nhưng đýt phát sáng nhé!
915,0,Nhận con thì k nhận xong đòi gặp
917,1,Thứ gái phá thai nhiều lần thì k phải dạng vừa
919,0,Lật mặt 9 biết làm gì rồi đó
921,0,Đèn neon cũng ko thể sáng bằng đom đóm đêm nay
923,0,Rồi ảnh liêm đi là thấy đuôi t phát sáng liền hâhha
925,0,T hiểu vì sao tháng 5 lại rét rồi
927,0,"Muốn thì tìm cách, ko muốn thì tại bị thì là"
929,0,Như Hiền các đóm vừa nghỉ hè là ảnh lên bài liền =]]
931,0,Ánh Linh bà sẽ là đóm chúa không
933,2,Không nuôi con rồi đòi gặp :))) đá dô lòn thể loại đàn ông tòi mà cứ nghĩ mình hay
935,0,Ảnh với fan ảnh làm như ảnh có 1 phốt này thôi á =)))
937,0,"Gia Hân ê nha, coi bộ ck m liêm á"
939,0,Phe nào thắng t theo phe đó
941,0,Ko nuôi mắc gì cho gặp
943,0,Có thôi đi không
945,1,K nhận con k cấp dưỡng mà đòi gặp. Có cl ý
947,0,Anh Maxx đít chúng mình chuẩn bị phát sáng lại r anh
949,0,"Ý là có nhận con k mà đòi gặp, có chu cấp không mà đòi gặp, là t t cũng k cho gặp"
951,2,"Hè về. T hỏi là jack tụi bay có ngủ với nhiều con 1 lần k, có bắt nó pha.thai 2 lần k. Chứng minh được t đi bằng đầu"
953,0,Jack không bao giờ bỏ con
955,0,Chồng em liêm quá em đi xoá cmt đây
957,1,Minh Quang m thấy đít t sáng k
959,0,Tại chị Phiến
971,0,Minh Quang Khanh Bùi t7 đi xem nhớ
975,0,ỏ đáng yêu quá cơ
977,0,Nguyễn Vũ Meo đi xem phim hem bạn iuuu
989,0,Bộ 3 này đổ bộ sân khấu có trụ nổi k
991,0,Văn Thị Phương Trinh đi Bảo Lộc kìa bạn ơiii
993,0,"Vy đang nhận xem tarot, inbox nhẹ nói chuyện cùng bài nha."
995,0,Mom ơi cho con đi coi Rhyder điiiii
997,0,Xịn xịn
999,0,"Hà Nội gió lạnh về nhưng concert SOOBIN  vẫn ""náo nhiệt"" "
1001,0,"Hiuhiu, đại loại thế này"
1003,0,"Đây còn là tổ chức trong tuần rất nhiều b phải tan làm rồi mới đến đó, cuối tuần sẽ nhộn nhịp, đông vui tnao. Chúc concert ALL-ROUNDER của SOOBIN thành công rực rỡ"
1005,0,Ai chưa tới tới liền đi ạ
1007,0,"Đầu tuần mà vẫn rất đông khán giả tới xem, mọi người thương Bin nhiều lắm"
1009,0,Vé này free mà vip hơn kk
1019,0,"Đoàn di bom phải gọi bằng mẹe :))) 1 Ng,ànn, FI 6Oka nè"
1021,0,Ohui đồ hen . Bởi ở Hàn mà ai nhờ mua đồ mà cũng ngại . Vn toàn bán rẻ hơn
1023,0,"Bởi vậy tui mới nói mp hàng hiệu mà giá VN thì chỉ có những kẻ làm hàng giả mới có giá chỉ bằng 1 phần 10,20 của hàng hiệu ."
1025,0,Toàn thương hiệu nổi tiếng cả
1027,0,"ước gì mấy xưởng Mỹ Phẩm, thực phẩm chức năng, Collagen, Yến gì đó... ở SG cũng bị kiểm tra... để người dân ít bị lừa hơn ..!!!"
1029,0,U là trời
1031,0,"Ohui luôn :)) order thì chị em toàn bảo sao đắt thế
ham rẻ thì chiuh"
1033,0,Trời ơi
1035,0,ohui lancome đồ ko he
1037,0,"Ôi mẹ ơi! OHui, zo, obagi…"
1039,0,Cho nó tù chung thân
1041,0,Trời ơi. Toàn hãng cao cấp
1043,0,Ác nhơn ghê
1045,0,"Bác Sĩ Huê có zo chị Huê ơi, mua ở chị cho yên tâm"
1047,0,Boss kem trộn :)))))
1049,1,tao bảo tao tu nhưng mà mấy con đõn lì này. tiên sư bố nhà màyyyyyyyyyy huỷ hoại cái thân xác tao chữa bao lâu không khỏi . xin thèeeee có chúa THÙUUUUUUU SUỐT QUẢNG ĐỜI CÒN LẠI amen
1051,0,"Loại làm ăn thất đức thế tử hình cũng xứng đáng. Người khác sử dụng cũng như mình sử dụng, làm ăn phải có tâm mới tồn tại đc"
1053,0,mất tiền mua đồ giả bệnh thì thật. thôi cứ mặt mộc mà chơi. bán đồ thật xịn nguyên bill chụp xấu mọi ng chê đồ giả ảnh lung linh thì cứ đâm đầu vào mua. đồ thật toàn bị ế
1055,0,Bảo sao hàng chính hãng tiền triệu mà mấy nơi bán 3-400 k
1057,0,đáng sợ ghê á
1061,0,"Mấy tháng này đừng ai dại mà động vào Jack, fan của Jack vừa được nghỉ hè rồi"
1063,0,"Nhưng mà anh chồng mới của chị cũng bocon mà :))) ko những 1 mà hẳn 2 đứa, ko chu cấp gì luôn :))) ráng hp nha chị"
1065,0,1 mũi tên trúng 2 thèng bocon
1067,0,Ủa bữa lướt tóp tóp kêu chồng mới cũng bocon? Sao tùm lum tin
1069,0,"Chưa lắp não mà đã rep cmt rồi. Bản thân dù có tốt cỡ nào cũng ko nên đi phán xét vì mình là người nổi tiếng, huống hồ má này quá khứ cũng 3 chấm"
1071,0,Tội jack
1073,0,Cũng là Jack
1075,0,đợi jack đính chính đi r bt ai hơn ai
1077,0,Tha cho anh tao đi
1085,0,chac đang chuẩn bị trưng dụng vũ khí quốc gia
1087,0,"Đại lễ duyệt binh 2/9 Việt Nam mình chưa có bút chì như của Nga thì thôi dắt tạm 2 vk ck này ra diễu cũng đc, sức nổ cũng ko thua kém gì :))))"
1089,0,"Cứ ị đùn ra thế nhể,nhốt mịa luôn cho nhanh(dự là t2 tuần tới công bố
)"
1091,0,"Hôm bữa thu body thì khách hỏi kcn có lỗi hong nói hong, 3 bữa sau thu hồi kcn khách hồi dầu gọi có lỗi hong cũng nói hong, 3 bữa sau nữa thu hồi dầu gọi"
1093,0,Đã quá Tổ Quốc ơii:)))
1095,0,Dạo này quân triều đình sờ gáy nhiều nhân vật máu mặt nhỉ
1097,0,Trang mình có đồ xinh
1099,0,Gòi tàn canh
1101,0,Pha phim
1103,0,Do con Đ D B nó thích số 8888 kkk
1105,1,Biến đi cho rảnh mắt.
1107,0,Quang Linh Thuỳ Tiên sắp có bạn
1109,0,Ngày đó thi được 10đ chứ không phải 8đ là không như vậy đâu nè
1111,0,Vợ chồng chị boom run rẩy đi là vừa :))))
1113,0,"Hồi đó thi ĐH làm luôn 10 điểm thì đã khác, ai bảo bỏ bài chỉ làm một nửa để hôm này thành ra thế này"
1115,0,Dạo này truy quét mạnh nhỉ.
1117,0,"Goc của đoàn di bôm mạnh lắm cậu di bơm là e cua mẹ di
bơm con chú cua di bom là e cua ba di bom."
1119,0,Tàn hình chuyến này
1121,0,Dừa lòng t lắm
1123,1,bắt hết đi cho xã hội nhờ
1125,0,Chúc chị bình an
1127,0,Năm nay năm gì z chèn hóng
1129,0,toàn bọn nổi tiếng lợi dụng tên tuổi làm bừa
1133,0,"Thế giới 8 tỷ người mà đôi tiên đồng ngọc nữ này nó tìm được nhau. Tạo hoá quá tuyệt vời, cứu được 2 mảnh đời khác ko phải gặp 2 má"
1135,0,"Rùm beng như thế mà dám đỡ đạn cho bom thì thật là nhân văn…quả này sợ là đi hơi xa… thôi vc BV muốn ăn ngon gì thì tranh thủ ăn, đi nghỉ dưỡng cùng các con dần2 ko sợ vài bữa nữa ko có cơ hội á!"
1137,0,Tổ CA đang check var… khả năng pen cho Juventus rất cao
1139,0,Lớ ngớ là chết đòn với Bộ ngay
1141,0,Kì này ô GĐ sở kỷ luật là vừa
1143,0,"Bom này nguy hiểm quá, cần được công an bảo vệ 24/24…"
1145,0,"Còn hoàng hường nữa, vẫn chưa thấy cqcn sờ gáy nhỉ, thuốc xương khớp,và các thể loại chữa bách bệnh của nhà hoàng hường"
1147,1,Ăn no rồi diễn kịch cho dân xem à khinh thường EQ tụi này zậy
1149,0,"Sở phải nhờ BCA vào cuộc, như vậy thì đỡ mất lòng anh em. Bắt hàng giả ở đâu, chứ ở ĐN thì lại chưa bắt được ai"
1151,0,Hắc bạch vô thường của showbiz
1153,0,Còn Phạm Thoại có vẻ êm rồi nhỉ
1155,0,50 xuống còn 2.4 chưa được 5% mà ko phải hàng giả chỉ là kém chất lượng thì chịu luôn r :)) thế ql chắc cũng bị oan
1157,0,nó sản xuất hàng giả khác gì team chị em Rọt đâu mà không cho đi tù =))
1159,0,Dem việc thiẹn nguỵen ra trục lợi làm bình phong
1161,0,"Từ không có dấu hiệu hình sự mà chuyển sang thành chưa phát hiện sai phạm chuyển sang cơ quan điều tra để check var là thấy hơi toang toang rồi
vck lựu đạn đợi ngày chiến thần đọc lệnh ghé nhà."
1163,0,"Vầng, trước đó dầu gội bị cấm lưu hành bị tiêu hủy thì nó lên bài bảo kiểu như là bị tiêu hủy là do nó tự kiểm tra định kỳ tự phát hiện rồi tự báo Bộ Y tế mang đi tiêu hủy còn những sản phẩm khác vẫn đảm bảo chất lượng thậm chí dầu gội lô khác vẫn ô kê… See more"
1165,1,CA miền Nam tham nhũng quá nhiều. Thật đáng buồn khi ko đặt lợi ích người dân lên hàng đầu. Thật khốn nạn
1167,0,"Từ không thành chưa, từ chưa rồi sẽ thành có"
1169,0,"Chỉ số chống nắng chưa bằng 1/20 so với công bố k phải là hàng gi.ả sao? Bao nhiêu thương hiệu nổi tiếng, lâu đời k dùng lại cứ thích dùng mấy loại ki.nh khủng này."
1171,0,2.4 là chống nắng dữ chưa? Càng chống càng đen à
1175,2,Sở y tế đồng nai cắn rồi mà nuốt ko trôi. Nên đành phải sửa. Hy vọng làm luôn thằng ra văn bản
1177,0,"Đồng Nai bao che lâu quá, giờ tính bưng bít nhưng coi bộ khó thoát"
1179,0,U trời
1181,0,Sở lụm vụ này cao ak nha. Nên phán xòn giờ đi sửa
1183,2,Nếu Di Boom mà ko có tội thì làm ơn thả luôn đám Quanh Linh ra đi chứ đứa nhốt đứa ko nó ko công bằng cho bọn lừa đảo
1191,0,Xịn quá a #SOOBIN ơiii
1195,0,chúc mừng a #SOOBIN #SOOBINxYADEA
1197,0,Giả vờ wow cho vui nhé
1199,0,Chào đón đại sứ #YADEA #YadeaVietNam #Xemaydienthongminh #YadeaVekoo #LAMCHUTUONGLAI #YADEAVIETNAMxSOOBIN
1203,0,Anh tui!!!! #YADEA #YadeaVietNam #Xemaydienthongminh #YadeaVekoo #LAMCHUTUONGLAI #YADEAVIETNAMxSOOBIN
1205,0,Job xịn
1207,0,"Chúc mừng #SOOBIN và #YADEA, hợp tác thành công nha"
1209,0,Ái chà chà
1211,0,Hãng nay đuong lưỡi bò phai k
1213,0,Nguyễn Hoàng Hải Yến Xịn chưa kaka
1215,0,Về xin chồng tiền mua xe ngay mới được
1219,0,Như học sinh cấp 3
1221,0,Xịn he
1223,0,Đây mới toàn năng nhé
1229,0,Sự kết hợp hoàn hảo
1231,0,Chúc mừng SOOBIN và Yadea
1233,0,Mê ai như là mê anhhhh
1235,0,"Xịn xò lunn anh SOOBIN ơiii, chúc mừng a SOOBIN trở thành đại sứ của YADEA
#YADEA #YadeaVietNam #Xemaydienthongminh #XemaydienYADEA #LAMCHUTUONGLAI #YADEAVIETNAMxSOOBIN"
1241,0,Thế là hút thuốc giả có ung thư như thuốc thật k
1243,0,ủa thế thuốc lá giả hút có độc hơn thuốc lá thật không. nếu không độc thì hút oke mà
1245,0,"Đình Trường hút cho lắm vào
béo bở gì đâu"
1247,0,"Nữa nè, còn nữa. Bên các nhà hàng, khách sạn, quán xá tấc cả sẽ đi hết. Công an Kinh Tế của Bộ Trung Ương vào cuộc"
1249,0,Ck t cũng góp phần khá nhiều vào loại này rồi
1251,0,"Giờ cái gì cũng giả hết,ung thư tăng mạnh"
1253,0,Lấy độc trị độc thôi maaa
1255,2,Dkm hoang mang thế
1259,0,Chạy đâu cho thoát
1261,0,Vương Nguyễn hút cho lắm đi
1263,0,"dân hút thuốc đã phổi đã như cái rổ rồi, mấy bây còn chơi thuốc lá giả nữa chắc mỗi lỗ như cái tô, quà tàn ác"
1265,0,Có khi thuốc lá giả lại ko độc hại như thuốc lá thật =))
1267,0,Cứ thế mà phát huy thôi.
1269,0,Giờ gì cũng giả.chỉ có lòng xe điếu giả là thật
1271,0,Giờ đề xuất ai buôn hay sản xuất hàng giả thì cho tụi nó dùng tại chỗ luôn dùng tới hết thì thôi
1273,0,U là trời
1275,0,Á đù . thuốc thật và thuốc giả khác nhau đúng cái là đéo phải nhà máy thăng long sản xuất thôi chứ còn tốc độ die chắc vẫn giống nhau
1277,0,Thuốc lá thật thì K thật. Còn thuốc lá giả thì K giả à
1279,0,"Thuốc thật hút bị ug thư ,còn thuốc giả chắc k bị đâu :))"
1281,0,"Bạn kiểu: hút cỡ đó rồi mà nó ko chết :))), mà nó đâu có biết mỗi tối nó hút xong t xã ra lại :)))"
1283,0,"Thuốc thật thì độc hại, thế thuốc giả là như nào nhỉ. K độc hại hay gì"
1285,0,Lâu giờ hút thăng long
1287,0,Đến thuốc lá cũng giả rồi. Năm nay ai mở bát mà mát tay thế
1289,0,Duy Côngg đừng bao giờ hút thuốc nữa không thì ra đường ở dùm
1291,0,"Các bác nào mà hút thuốc thăng long,xem tin này chắc rén ,vì tiền mà chuyện gì cũng lm"
1293,0,Ck tui toàn thanh long hút riết hèn gì ...
1295,0,"Thuốc lá giả vẫn là thuốc lá nhưng được làm gia công, giống như các hộ gia đình tự quấn tự bán nhg dán mác Thăng Long thì bán dc số lượng lớn hơn, dễ phân phối hơn. Tất nhiên làm thủ công thì độc hơn thuốc là thường chứ mấy ní... sao cứ đi thắc mắc có độc k là sao?"
1297,0,Gì cũng giả mẹ mỗi nghèo là thật hài vãi
1299,0,Gì cũng giả dc
1301,0,Ờ cái này làm giả cungz đc./))
1303,0,Bùi Hường gấp đôi sự ung thư
1305,0,Nghiện cũng k yên
1307,0,Hút thuốc giả= độc
1309,0,Phúc Trường hút nữa đi
1311,0,Bùi Tuấn hút lắm vào
1313,0,Đức Thân hút lắm vào
1317,0,"Hoàng Quân đù, thuốc lá thật hút vào UT thì thuốc giả chắc là k bị đâu nhỉ"
1319,0,Huy Anh hút k để em lấy mấy thùng về cho
1321,0,Bài báo này có thật ko
1323,0,Lê Đức lâu ni hút đồ giả đó
1325,2,Tử hình bọn này
1327,0,Hiệp Trống cố lên
